xaxis0,yaxis,eq:p0*p1**x0*cos(p2*x0)_para:[0.48657252 0.99655446 0.0300163 ]mse:0.0029856523434769735,eq:p0*p1**x0*cos(p2 + p3*x0)_para:[0.48199053 0.99667432 0.0625903  0.02973043]mse:0.00298014090798297
1404.6509999999998,-0.0554619980099417,-0.000940692656039,-0.0024829096600009204
1407.9940000000006,-0.0567162683414085,-0.0005589803232437,-0.002077860838813769
1411.3249999999998,-0.0589739549380487,-0.0001816922147435,-0.0016627087673498073
1414.6660000000002,-0.0604790793358088,0.0001899359908009,-0.0012390779533494167
1418.004,-0.062736765932449,0.0005508611190465,-0.0008129240096775108
1421.331,-0.0617333496672755,0.0008969124945672,-0.0003895253003098562
1424.6770000000006,-0.0632384740650357,0.0012279809975824,3.076822229408033e-05
1436.772,-0.0687572635234894,0.0022396136232983,0.0014428292268058658
1440.164000000001,-0.0657470147279692,0.0024611586800223,0.001793056103200996
1443.5110000000004,-0.0657470147279692,0.0026497227128447,0.0021130979575195697
1446.8510000000006,-0.0657470147279692,0.0028069196172778,0.0024045679849259076
1450.1980000000003,-0.067753847258316,0.0029325283218699,0.002666415509969925
1453.5420000000004,-0.0654961606616758,0.0030255786726826,0.0028958819028907837
1456.9000000000003,-0.0632384740650357,0.0030861839648373,0.0030924014475472474
1460.2530000000006,-0.0604790793358088,0.0031140066825401,0.003253523153425862
1463.598,-0.0599773712032221,0.0031096751544338,0.003378482710359703
1466.9430000000002,-0.0587231008717553,0.0030740697710149,0.0034672577980467125
1470.2920000000004,-0.0597265171369287,0.0030081673431567,0.0035198086211819853
1473.6260000000002,-0.0562145602088218,0.0029138370267871,0.003536294000453855
1476.9760000000006,-0.0562145602088218,0.0027918027503717,0.0035174808074430026
1491.8870000000006,-0.0446752731593275,0.0019702586476073,0.0030358067631371197
1495.2400000000007,-0.0426684406289807,0.0017367981304475,0.00284844429027562
1498.5880000000006,-0.0406616080986339,0.0014914478734099,0.0026372333464847212
1501.938,-0.037902213369407,0.0012364747662945,0.002404394393361655
1505.289000000001,-0.0358953808390602,0.0009747398732963,0.0021527546044321083
1508.6239999999998,-0.0321325698446599,0.0007103940024081,0.0018866028405246686
1511.9679999999998,-0.0331359861098333,0.000444224332182,0.001606975155375232
1515.299,-0.0296240291817264,0.0001806714707524,0.0013187565190365053
1518.643,-0.0283697588502596,-7.969881403334371e-05,0.001022763206829442
1521.986,-0.0276171966513796,-0.0003332494873527,0.0007232669713149092
1525.3280000000004,-0.0263629263199128,-0.0005775864627577,0.0004233087921518191
1528.6760000000004,-0.024356093789566,-0.0008109411209016,0.00012524418410947468
1541.3820000000003,-0.0213458449940457,-0.0015580151122422,-0.000934363634847159
1544.764,-0.0218475531266324,-0.0017122893143443,-0.0011852485914048017
1548.107,-0.0193390124636989,-0.0018439371329585,-0.0014159737786484364
1551.4499999999998,-0.020091574662579,-0.0019540008224097,-0.0016276223614797283
1554.785,-0.020844136861459,-0.0020416802707092,-0.0018180918477483563
1558.1360000000004,-0.0195898665299923,-0.0021071467959595,-0.0019872451621922743
1561.482,-0.0226001153255125,-0.0021497354162458,-0.0021327302755112863
1564.821,-0.025108655988446,-0.0021696324264607,-0.0022536643299915816
1568.165,-0.0248578019221527,-0.0021672451392788,-0.002349841921353952
1571.5100000000002,-0.0273663425850862,-0.0021430501011937,-0.002420679691098013
1574.852,-0.0266137803862061,-0.0020978364147631,-0.0024659741302779634
1578.197,-0.0291223210491397,-0.0020324596798764,-0.0024859201931565016
1581.5410000000002,-0.0308782995131931,-0.0019480982025371,-0.002480833430108742
1593.987,-0.0348919645738868,-0.001490301223024,-0.002254652350716219
1597.3270000000002,-0.0386547755682871,-0.0013360524060838,-0.0021433491232165443
1600.6760000000004,-0.0406616080986339,-0.0011714260599487,-0.002012975561529157
1604.018,-0.0399090458997538,-0.0009990836763308,-0.001865837581406834
1607.361,-0.0449261272256209,-0.0008205560003111,-0.0017034591418241423
1610.7080000000003,-0.046431251623381,-0.0006376120505551,-0.0015276041353235537
1614.0560000000005,-0.0491906463526079,-0.0004523506010374,-0.0013404360181996585
1617.3810000000003,-0.0501940626177813,-0.0002680217704629,-0.0011454843453712386
1620.732,-0.0511974788829547,-8.378472509132464e-05,-0.0009420031627408844
1624.0770000000002,-0.0511974788829547,9.6767992117025e-05,-0.000734036155544265
1627.4070000000002,-0.054960289877355,0.0002714502368148,-0.0005243366476926258
1630.745,-0.0554619980099417,0.000439842928861,-0.00031359201009528346
1634.098,-0.0557128520762351,0.0006006796141618,-0.00010345880353902667
1650.071,-0.0582213927391686,0.0012119593764934,0.0008152203925294011
1653.4340000000002,-0.0602282252695154,0.0013013227964918,0.00097980010375739
1656.785,-0.0609807874683955,0.0013751296742099,0.0011304202074287324
1660.1360000000004,-0.062736765932449,0.0014333260349395,0.0012664893133293377
1663.482,-0.0612316415346888,0.0014756282720308,0.0013868097372431362
1666.822,-0.0597265171369287,0.0015020353030254,0.0014905755167862983
1670.1680000000006,-0.0594756630706354,0.001512736982098,0.0015774924041151493
1673.514,-0.0577196846065819,0.0015079236262843,0.0016468744035507364
1676.8630000000005,-0.0574688305402885,0.0014879735818977,0.001698459303170956
1680.21,-0.0557128520762351,0.0014534568311107,0.0017320448637989296
1683.553,-0.0552111439436484,0.0014051132765821,0.0017477225079056346
1686.9070000000002,-0.0539568736121816,0.00134349095486,0.0017457464131928047
1698.1000000000004,-0.0481872300874345,0.00105540027807,0.0016173121615493332
1701.4499999999998,-0.0481872300874345,0.0009488500240351,0.0015453037523169388
1704.8190000000004,-0.046431251623381,0.0008344714126508,0.001459024890385209
1708.165,-0.0441735650267408,0.0007150210831546,0.0013607335328716138
1711.509,-0.0446752731593275,0.0005911553256028,0.0012512051253293648
1714.8510000000006,-0.0399090458997538,0.0004642322309333,0.001131790662007365
1718.1850000000004,-0.0381530674357004,0.0003358376709562,0.0010041418359065274
1721.5300000000009,-0.0361462349053536,0.0002065738533199,0.0008689713636103471
1724.8760000000002,-0.0368987971042336,7.813840243752227e-05,0.000728138629252263
1728.2210000000005,-0.0338885483087134,-4.811601178172083e-05,0.0005832451734953063
1731.5659999999998,-0.0343902564413001,-0.0001710031230111,0.00043577381356930516
1734.919,-0.0313800076457798,-0.0002896367633982,0.0002868853010108833
1738.2870000000005,-0.0303765913806064,-0.0004031112972309,0.00013777278348461666
1754.9980000000005,-0.0263629263199128,-0.0008497735598202,-0.0005465975280345651
1758.3420000000006,-0.0266137803862061,-0.0009108999683712,-0.0006636627114961434
1761.7179999999998,-0.0261120722536194,-0.0009618787826682,-0.000772571197121834
1765.1140000000005,-0.0258612181873261,-0.001002002837589,-0.0008718240144694262
1768.465,-0.0276171966513796,-0.001030472917283,-0.0009588738980989678
1771.8110000000006,-0.0256103641210327,-0.0010478410175258,-0.0010343758210303443
1775.164000000001,-0.0261120722536194,-0.0010542368592497,-0.0010980921840760811
1778.5070000000003,-0.0296240291817264,-0.0010498289124577,-0.0011493488405688048
1781.8500000000004,-0.028620612916553,-0.001034942641279,-0.0011881170824757585
1785.1840000000002,-0.0296240291817264,-0.0010100474600019,-0.0012142352866876488
1788.527,-0.0288714669828463,-0.0009754895967048,-0.0012278630441638295
1791.8730000000005,-0.0321325698446599,-0.0009318473031144,-0.001229050787093688
1803.5950000000005,-0.0361462349053536,-0.000717486000622,-0.0011397697543396258
1806.951,-0.0374005052368203,-0.0006417765874268,-0.001089553079179512
1810.298000000001,-0.0394073377671671,-0.0005615052744181,-0.0010297680545521709
1813.6320000000003,-0.0404107540323405,-0.0004777286049681,-0.0009613824553487794
1816.978,-0.0404107540323405,-0.0003907537653892,-0.0008847602173057994
1820.317,-0.0451769812919143,-0.0003020076765796,-0.0008012489862938664
1823.6490000000003,-0.0491906463526079,-0.0002124362655388,-0.000711868250105472
1826.991,-0.046431251623381,-0.000122506533714,-0.0006171702634980838
1830.3150000000005,-0.0496923544851946,-3.3870165389053004e-05,-0.0005190019294927125
1833.643,-0.0474346678885544,5.319631549508046e-05,-0.00041778904542845544
1836.987,-0.0509466248166614,0.0001381533082432,-0.0003142047766486155
1840.3410000000003,-0.0511974788829547,0.0002200170235724,-0.00020948311930700243
1843.6860000000008,-0.0527026032807148,0.000297573048891,-0.00010527080382631368
1858.1500000000003,-0.0567162683414085,0.0005705371254852,0.0003186048877997186
1861.539000000001,-0.0569671224077018,0.0006169463425004,0.00040645247870493313
1864.894,-0.0564654142751151,0.000655541661729,0.0004874234340204696
1868.241,-0.0572179764739952,0.000686535503814,0.0005615839084107014
1871.576,-0.0537060195458882,0.000709816977292,0.0006283188353222311
1874.923000000001,-0.0562145602088218,0.0007254923465722,0.0006876051937556401
1878.277,-0.0559637061425284,0.0007334904016083,0.0007388703906891105
1881.616,-0.0564654142751151,0.0007338808638193,0.0007814803239271459
1884.961,-0.0557128520762351,0.0007268657665712,0.0008155006941259226
1888.308,-0.0552111439436484,0.0007126670595373,0.0008407142264376437
1891.656,-0.0534551654795949,0.0006915868933259,0.0008570464498122022
1894.9980000000005,-0.0527026032807148,0.0006640536602527,0.000864517180666705
1907.0200000000004,-0.0486889382200212,0.0005184431164857,0.0008211071933291665
1910.3900000000003,-0.0496923544851946,0.0004668546702835,0.000790521004041017
1913.755,-0.0469329597559677,0.0004117565211399,0.0007527362767816504
1917.103,-0.045678689424501,0.0003540193593323,0.0007084926644385231
1920.4480000000003,-0.0439227109604475,0.0002940778658302,0.0006582494970900113
1923.786,-0.0396581918334605,0.0002326677098198,0.0006027218542664421
1927.134,-0.041414170297514,0.0001701312776178,0.0005422893777804049
1930.482,-0.0426684406289807,0.0001073040910535,0.0004778144018585248
1933.821,-0.0389056296345804,4.499468581206904e-05,0.00041021123325105633
1937.174,-0.0374005052368203,-1.660161235739664e-05,0.00033975222235304165
1940.5160000000003,-0.0358953808390602,-7.642661951049057e-05,0.00026771115654731814
1943.8780000000008,-0.0351428186401801,-0.0001344553356428,0.00019417297909600045
1947.246,-0.0353936727064735,-0.0001898786418336,0.00012019124175479326
1960.0640000000003,-0.0316308617120732,-0.0003676563258075,-0.00015126715353805964
1963.407,-0.0303765913806064,-0.0004035920570849,-0.00021628460637052616
1966.7470000000003,-0.0301257373143131,-0.0004346154960959,-0.0002776789626072025
1970.089,-0.0318817157783666,-0.0004605741117974,-0.00033501570778358383
1973.432,-0.0296240291817264,-0.0004813077932091,-0.00038779585715112414
1976.7570000000003,-0.0301257373143131,-0.0004966498244496,-0.0004353374844264001
1980.106000000001,-0.0303765913806064,-0.0005067457445472,-0.0004778657378823524
1983.447,-0.029373175115433,-0.0005114813686521,-0.0005146347538505579
1986.7840000000008,-0.0298748832480197,-0.0005109647926321,-0.0005454807183826597
1990.133,-0.0308782995131931,-0.0005053001445483,-0.0005703545954066552
1993.482,-0.0308782995131931,-0.0004946549859261,-0.0005890224817699276
1996.821,-0.0321325698446599,-0.000479303615896,-0.0006014083992148116
2000.174,-0.0326342779772466,-0.0004593915791083,-0.0006076049736121653
2012.6090000000004,-0.0363970889716469,-0.0003516522228281,-0.000577910772088437
2015.9850000000008,-0.0368987971042336,-0.0003149049450244,-0.00055648344692016
2019.349,-0.0386547755682871,-0.0002759111885868,-0.0005300274169462401
2022.6990000000003,-0.037902213369407,-0.0002351710144669,-0.0004989926466891293
2026.045,-0.041414170297514,-0.0001930335693721,-0.0004637351371238676
2029.388,-0.0444244190930342,-0.000149948580143,-0.00042470007975331297
2032.731000000001,-0.042166732496394,-0.000106335467261,-0.0003823273643134439
2036.076,-0.0441735650267408,-6.26196855186598e-05,-0.000337081488650479
2039.4210000000005,-0.0426684406289807,-1.9270002383438065e-05,-0.00028949734955969504
2042.764,-0.050695770750368,2.325947141078866e-05,-0.00024012730497401273
2046.1150000000007,-0.0474346678885544,6.468149660118052e-05,-0.0001893491010336523
2049.478,-0.0489397922863145,0.0001046407362095,-0.0001376264064320419
2052.83,-0.0519500410818348,0.0001424954079042,-8.584302253659151e-05
2067.161,-0.0529534573470082,0.0002747493259852,0.00012619250552718458
2070.544,-0.0539568736121816,0.0002975750147415,0.0001714125636283953
2073.902,-0.0534551654795949,0.0003166749426213,0.00021358722979240906
2077.254,-0.054207727678475,0.000332093371147,0.0002526320423333054
2080.599,-0.0552111439436484,0.0003437742484833,0.0002882335438269264
2083.9440000000004,-0.0537060195458882,0.000351720247613,0.00032019830854270186
2087.2920000000004,-0.0532043114133015,0.0003559385726781,0.00034831358866829434
2090.626,-0.0532043114133015,0.0003564685492873,0.00037226409663153245
2093.976000000001,-0.0509466248166614,0.0003533904692261,0.0003921134855057954
2097.318,-0.050695770750368,0.0003468266775318,0.000407601372457098
2100.6490000000003,-0.0519500410818348,0.0003369576705882,0.00041869273288700127
2103.991,-0.0516991870155414,0.0003238937503463,0.0004254471046094225
2115.495,-0.0491906463526079,0.0002577381204779,0.00041596996601178665
2118.894,-0.0484380841537278,0.0002329589890937,0.00040396160594783525
2122.241,-0.0474346678885544,0.0002067480231401,0.00038836622412013593
2125.5880000000006,-0.045678689424501,0.0001790473930544,0.0003692672674413562
2128.938,-0.0454278353582076,0.0001501446035593,0.0003469098223962638
2132.29,-0.0441735650267408,0.000120365288216,0.0003215870105872772
2135.626,-0.042166732496394,9.01932162959227e-05,0.00029376726311378847
2138.973,-0.0431701487615674,5.97027145598517e-05,0.0002635650384537251
2142.3200000000006,-0.0394073377671671,2.930555649169791e-05,0.0002314177438417037
2145.6490000000003,-0.0396581918334605,-5.336169229581887e-07,0.00019787173700474737
2149.004,-0.0389056296345804,-2.991385932076681e-05,0.00016284700307711222
2152.366,-0.0381530674357004,-5.837595462985631e-05,0.00012690003446025867
2155.7200000000003,-0.0376513593031137,-8.552713551735581e-05,9.056781904292474e-05
2171.2120000000004,-0.0343902564413001,-0.0001883116371197,-7.293574831270433e-05
2174.558,-0.0321325698446599,-0.0002044938426606,-0.00010521348065995609
2177.894,-0.0316308617120732,-0.0002182048793514,-0.0001356495567781557
2181.2400000000007,-0.0333868401761267,-0.0002294438974905,-0.00016416349718159615
2184.5880000000006,-0.0331359861098333,-0.0002381145259498,-0.0001904384203136185
2187.938,-0.0318817157783666,-0.0002441833477281,-0.0002142594250845114
2191.2890000000007,-0.03363769424242,-0.0002476432577007,-0.0002354341387094757
2194.625,-0.0311291535794865,-0.0002485185180072,-0.0002537276052383781
2197.969,-0.0331359861098333,-0.0002468731012522,-0.0002691550676781855
2201.299,-0.0318817157783666,-0.0002427982063361,-0.00028153520814322273
2204.643,-0.0338885483087134,-0.0002363564381238,-0.00029091550911956545
2207.986,-0.0351428186401801,-0.0002276814574702,-0.00029721078406033343
2218.316,-0.0358953808390602,-0.0001883354256148,-0.00029741825997912436
2221.702,-0.0343902564413001,-0.0001719244198723,-0.0002913920141197908
2225.0480000000007,-0.037902213369407,-0.000154333266292,-0.0002826665756620047
2228.3870000000006,-0.0384039215019937,-0.0001356260899736,-0.0002713611337847752
2231.7290000000003,-0.0416650243638073,-0.0001159637337178,-0.00025761545769386235
2235.072,-0.0401598999660472,-9.557576158534009e-05,-0.0002416227702658686
2238.411,-0.041414170297514,-7.47149937712346e-05,-0.0002236170023790071
2241.754,-0.041414170297514,-5.35530527324276e-05,-0.00020377780551077924
2245.1040000000003,-0.0424175865626874,-3.228988655506766e-05,-0.00018231525961262722
2248.4480000000003,-0.0444244190930342,-1.1223585434679906e-05,-0.00015955891915047472
2251.785,-0.0461803975570877,9.432361001428438e-06,-0.0001357768866651723
2255.17,-0.0466821056896744,2.98071513310761e-05,-0.00011082214399109025
2258.513,-0.046431251623381,4.916585594235762e-05,-8.56201079738224e-05
2261.862,-0.0439227109604475,6.76196287134734e-05,-6.008110719752802e-05
2278.2740000000003,-0.0501940626177813,0.0001394714545345,6.087969814492629e-05
2281.629,-0.0532043114133015,0.0001495628584768,8.314823025430022e-05
2284.974,-0.0527026032807148,0.000157883140623,0.00010403657378371845
2288.3200000000006,-0.0494415004189013,0.0001644223464805,0.00012344065802541313
2291.6490000000003,-0.0509466248166614,0.0001691330029093,0.00014110898732067032
2294.9930000000004,-0.0516991870155414,0.0001720555521628,0.0001570741534242038
2298.325,-0.0511974788829547,0.0001731757846921,0.00017108729217141523
2301.666,-0.0489397922863145,0.0001725328134593,0.00018314261848686618
2305.004,-0.050695770750368,0.0001701708725508,0.00019311663983369366
2308.321,-0.0552111439436484,0.0001661833516019,0.0002009256369298055
2311.651,-0.0496923544851946,0.0001606125953208,0.0002066267822672127
2314.9940000000006,-0.0509466248166614,0.0001535321683939,0.00021018607250667282
2329.807,-0.0496923544851946,0.0001071761692832,0.00020064764342561482
2333.165,-0.0449261272256209,9.404362412783014e-05,0.00019313573414397254
2336.509,-0.0439227109604475,8.031450036377933e-05,0.00018390626441583172
2339.851000000001,-0.0439227109604475,6.609749807302719e-05,0.0001730683972500139
2343.1850000000004,-0.041414170297514,5.1574205272166586e-05,0.00016079079984859484
2346.531,-0.0424175865626874,3.681131946084129e-05,0.0001471511692943349
2349.8770000000004,-0.0406616080986339,2.2013908916939205e-05,0.00013235529595014754
2353.223,-0.041414170297514,7.332137949448871e-06,0.00011657516394262028
2356.557,-0.0406616080986339,-7.037342358904523e-06,0.00010004942133125118
2359.928,-0.0406616080986339,-2.1161685922637536e-05,8.271008942869162e-05
2363.2790000000005,-0.0406616080986339,-3.466561199281878e-05,6.503119366886118e-05
2366.6270000000004,-0.0376513593031137,-4.7498603274537935e-05,4.71129505377589e-05
2382.401,-0.0348919645738868,-9.595184865527968e-05,-3.534216382923758e-05
2385.76,-0.0351428186401801,-0.000103182407214,-5.140265186144034e-05
2389.1060000000007,-0.0316308617120732,-0.0001091766936255,-6.653788832245634e-05
2392.45,-0.0351428186401801,-0.0001139295364089,-8.067253104978314e-05
2395.786,-0.0343902564413001,-0.0001174183447504,-9.366820587348414e-05
2399.1360000000004,-0.0343902564413001,-0.000119656167172,-0.00010550311335290455
2402.482,-0.0351428186401801,-0.0001206316461721,-0.00011601797597774889
2405.821,-0.0353936727064735,-0.0001203689355564,-0.00012513471265268396
2409.165,-0.0333868401761267,-0.0001188990835276,-0.00013282747152165377
2412.51,-0.0389056296345804,-0.0001162629846228,-0.0001390388077484698
2415.851000000001,-0.0353936727064735,-0.0001125192325277,-0.00014373273791310452
2419.197,-0.0363970889716469,-0.0001077204317533,-0.00014690807166792643
2432.718,-0.0389056296345804,-7.923875022229424e-05,-0.00014446602998348815
2436.092000000001,-0.0389056296345804,-7.032470487375257e-05,-0.00014023814433724416
2439.465,-0.0399090458997538,-6.0896974404910974e-05,-0.00013469438828406908
2442.803,-0.042166732496394,-5.116536287723845e-05,-0.0001279950638705051
2446.147,-0.041414170297514,-4.112315769795394e-05,-0.00012016683299694388
2449.4970000000003,-0.0401598999660472,-3.087701932119449e-05,-0.00011130600706288028
2452.835,-0.041414170297514,-2.058966321954452e-05,-0.00010157258062104645
2456.1850000000004,-0.0434210028278608,-1.0293068581004077e-05,-9.101323863738926e-05
2459.5610000000006,-0.0446752731593275,-4.957952389067497e-08,-7.969425268334861e-05
2462.919,-0.0451769812919143,9.905898224697049e-06,-6.788836519812997e-05
2466.2700000000004,-0.0449261272256209,1.951288704131518e-05,-5.5692530814636456e-05
2469.6150000000007,-0.0446752731593275,2.868660519143252e-05,-4.323543370517523e-05
2472.961,-0.0446752731593275,3.736402395065898e-05,-3.062128464426789e-05
2488.1850000000004,-0.0486889382200212,6.863416338958038e-05,2.525003564959845e-05
2491.5430000000006,-0.0514483329492481,7.339169417401936e-05,3.6522462834578375e-05
2494.902,-0.0474346678885544,7.729508695326514e-05,4.718438097490484e-05
2498.254,-0.0489397922863145,8.031731453323923e-05,5.7119606973444975e-05
2501.599,-0.0496923544851946,8.245319544883751e-05,6.624962444148781e-05
2504.9440000000004,-0.050695770750368,8.370847348290793e-05,7.452287483055491e-05
2508.2920000000004,-0.0486889382200212,8.409053999719197e-05,8.188254186322337e-05
2511.626,-0.0471838138222611,8.361774655715753e-05,8.82435689345018e-05
2514.976000000001,-0.0481872300874345,8.230942870557744e-05,9.362058763780456e-05
2518.317,-0.0479363760211411,8.020486553629035e-05,9.793957892153331e-05
2521.6490000000003,-0.0484380841537278,7.734973353959774e-05,0.000101189336881036
2525.0110000000004,-0.0479363760211411,7.375001136053484e-05,0.00010338901906230963
2536.441,-0.0459295434907943,5.6870474431906246e-05,0.00010287239377610313
2539.7970000000005,-0.0459295434907943,5.080618840744802e-05,0.00010047312033737076
2543.147,-0.0449261272256209,4.437665892160118e-05,9.71329963813956e-05
2546.4940000000006,-0.0446752731593275,3.765121184453188e-05,9.29067663663013e-05
2549.835,-0.0429192946952741,3.071168574928942e-05,8.786307983546797e-05
2553.1810000000005,-0.0426684406289807,2.361057990574398e-05,8.20538617986182e-05
2556.544,-0.0424175865626874,1.6396735446339164e-05,7.552569394350209e-05
2559.9000000000005,-0.0426684406289807,9.196202992354367e-06,6.840225693585437e-05
2563.303,-0.0409124621649273,1.968186214292183e-06,6.0644647777419443e-05
2566.6490000000003,-0.0406616080986339,-4.995563065030488e-06,5.258060408078568e-05
2569.992,-0.0386547755682871,-1.1743939647917802e-05,4.4181404139698665e-05
2573.313,-0.0389056296345804,-1.8178430631731068e-05,3.558810333421564e-05
2576.6580000000004,-0.037902213369407,-2.4329116197737837e-05,2.6772091942479238e-05
2593.483,-0.0376513593031137,-4.849680620954022e-05,-1.6857735659066777e-05
2596.834,-0.0348919645738868,-5.1694508907948704e-05,-2.4812591396369826e-05
2600.179,-0.0353936727064735,-5.4291582755840416e-05,-3.233234614478998e-05
2603.5240000000003,-0.0361462349053536,-5.62816419611936e-05,-3.9366438017396505e-05
2606.871,-0.0361462349053536,-5.765910446882709e-05,-4.5859674157265795e-05
2610.217000000001,-0.0348919645738868,-5.842257025103174e-05,-5.175372546108154e-05
2613.554,-0.0351428186401801,-5.857922780548952e-05,-5.699219533452199e-05
2616.907,-0.0358953808390602,-5.81406467655418e-05,-6.157441172731498e-05
2620.258,-0.0353936727064735,-5.712351909310415e-05,-6.544112550004657e-05
2623.603,-0.0363970889716469,-5.555458395357169e-05,-6.856767119953574e-05
2626.9440000000004,-0.0368987971042336,-5.346378919393247e-05,-7.094443039301737e-05
2639.8470000000007,-0.0386547755682871,-4.1132590305210974e-05,-7.309266977133552e-05
2643.169,-0.0389056296345804,-3.7061501341340366e-05,-7.188923063687074e-05
2646.514,-0.0396581918334605,-3.268294369409476e-05,-6.999518234294699e-05
2649.8630000000003,-0.0399090458997538,-2.8068972980211587e-05,-6.744685061261796e-05
2653.21,-0.041414170297514,-2.327949569302881e-05,-6.42878305660269e-05
2656.5690000000004,-0.0409124621649273,-1.834648157660116e-05,-6.0547261781541724e-05
2659.928,-0.0416650243638073,-1.3339898560444373e-05,-5.6285359489046753e-05
2663.282,-0.0429192946952741,-8.319837423775492e-06,-5.156354328059696e-05
2666.669,-0.0446752731593275,-3.281509415781262e-06,-4.638080144252445e-05
2670.014,-0.0426684406289807,1.6135778512618949e-06,-4.091381990172581e-05
2673.3550000000005,-0.0439227109604475,6.375045433731929e-06,-3.516950329203142e-05
2676.6980000000003,-0.0466821056896744,1.0966479738850407e-05,-2.9200834780028436e-05
2680.0480000000007,-0.0449261272256209,1.5351575206556105e-05,-2.3062085408422587e-05
2694.224,-0.0451769812919143,3.0675554013710986e-05,3.1949434584228914e-06
2697.586,-0.046431251623381,3.338112387092712e-05,9.152961151339004e-06
2700.9390000000003,-0.0489397922863145,3.567882839499107e-05,1.4872515625595051e-05
2704.291,-0.0479363760211411,3.756179574269061e-05,2.031627276494051e-05
2707.626,-0.0481872300874345,3.901484289504996e-05,2.541284886017806e-05
2710.976000000001,-0.0471838138222611,4.004721014761118e-05,3.016787784406369e-05
2714.318,-0.0496923544851946,4.064981835690397e-05,3.4508672402173954e-05
2717.6490000000003,-0.046431251623381,4.0829404192447874e-05,3.8400922675027736e-05
2720.991,-0.0489397922863145,4.059496748323562e-05,4.184145161475733e-05
2724.3150000000005,-0.0466821056896744,3.996154466715172e-05,4.477838108283909e-05
2727.643,-0.0469329597559677,3.894289387211718e-05,4.721603064197513e-05
2730.987,-0.0469329597559677,3.75509450855127e-05,4.914570361677433e-05
2743.607,-0.0454278353582076,2.939488932149844e-05,5.1668105990769344e-05
2746.9630000000006,-0.0451769812919143,2.6586765104364957e-05,5.10953105045081e-05
2750.308,-0.0436718568941541,2.358314103464884e-05,5.00305696947183e-05
2753.656,-0.0439227109604475,2.040724203376514e-05,4.8492655337120435e-05
2756.999,-0.0431701487615674,1.710267380851804e-05,4.651125326406949e-05
2760.342000000001,-0.0431701487615674,1.3701151157056755e-05,4.411380735576451e-05
2763.6860000000006,-0.0486889382200212,1.023812118175293e-05,4.133229075517206e-05
2767.071,-0.0416650243638073,6.708129300127225e-06,3.816295309512101e-05
2770.424,-0.0424175865626874,3.2234559144798383e-06,3.471193673587044e-05
2773.7660000000005,-0.0429192946952741,-2.030003796493343e-07,3.100464301025088e-05
2777.108,-0.0406616080986339,-3.5492696361466617e-06,2.707273581581164e-05
2780.45,-0.0401598999660472,-6.783481039708885e-06,2.2959998425669155e-05
2783.785,-0.0386547755682871,-9.869310760686252e-06,1.8720046922686196e-05
2798.0200000000004,-0.0394073377671671,-2.0844994782192973e-05,1.4150775791282794e-07
2801.3630000000003,-0.0376513593031137,-2.2790253789690805e-05,-4.0955463104133085e-06
2804.7290000000003,-0.0399090458997538,-2.4472007344215705e-05,-8.22647426799693e-06
2808.071,-0.0376513593031137,-2.5856262266883203e-05,-1.2155861922122787e-05
2811.4130000000005,-0.0376513593031137,-2.694855563431182e-05,-1.587865576363978e-05
2814.7520000000004,-0.0358953808390602,-2.774396452691946e-05,-1.9359621754036493e-05
