xaxis0,yaxis,eq:p0*p1**x0*cos(p2*x0)_para:[-0.15518698  0.99788488  0.01920322]mse:9.838666417433038e-05,eq:p0*p1**x0*cos(p2 + p3*x0)_para:[-0.14646794  0.99812803 -0.33354154  0.01982224]mse:6.215500628793391e-05
0.0,-0.221356750430989,-0.1551869791409798,-0.13839591294000048
3.363000000000284,-0.2106557190088197,-0.1537646604422191,-0.14039529237976178
6.708999999999833,-0.1999546875866505,-0.1517300750549154,-0.14173915942218324
10.038000000000466,-0.1904979621438033,-0.1491096368452471,-0.14243940008869024
13.384000000000016,-0.1860184606182441,-0.1458958779029099,-0.14250803812884083
16.728000000000065,-0.1693447604953292,-0.1421245983132625,-0.1419480239835079
20.065999999999804,-0.1690958992994648,-0.1378257297273393,-0.14077254046575094
23.41800000000057,-0.1621277858152616,-0.1329970422270838,-0.13898524838795365
26.76900000000024,-0.1526710603724144,-0.1276844428810037,-0.13660608562650833
30.114000000000487,-0.1434631961254316,-0.1219262248227653,-0.13365831154375715
33.462000000000444,-0.138734833404008,-0.1157378405350768,-0.13015492891189617
47.28999999999997,-0.1088714899002799,-0.0863785753644007,-0.11034220961069784
50.63799999999992,-0.1011567928284834,-0.0785301597061101,-0.10439471450978388
54.00200000000041,-0.0994147644574326,-0.0704271158798895,-0.0980294014228615
57.34799999999996,-0.0849808150972974,-0.0621881649673648,-0.0913438306271868
60.7440000000006,-0.0792570075924162,-0.0536810556807692,-0.08423190858328294
64.08300000000054,-0.0740309224792638,-0.0452113522227556,-0.07695389348251985
67.4409999999998,-0.0660673642116029,-0.0366251101182869,-0.06938504140060693
70.78800000000047,-0.0588503895315353,-0.0280353417455453,-0.06162853046546817
74.14199999999983,-0.0511356924597389,-0.0194321813064618,-0.05368007135618021
77.48800000000028,-0.0434209953879425,-0.0108897120366611,-0.04561251046110021
80.83500000000004,-0.0376971878830613,-0.002419745841592,-0.03744191882128653
84.17500000000018,-0.0289870460278073,0.0059237109347202,-0.029225249687371724
87.53200000000015,-0.023263238522926,0.0141668340172025,-0.020940430341485745
103.29799999999976,0.0088398557435815,0.0500332235668451,0.017231480198635685
106.64699999999992,0.0133193572691407,0.056865887922729,0.024960702241271077
109.9960000000001,0.020287470753344,0.0633660418235312,0.032483278622663064
113.34500000000024,0.0270067230416828,0.0695113578076316,0.039768560249461266
116.6869999999999,0.0304907797837844,0.0752696418743703,0.04677295536836668
120.03099999999996,0.0369611708762588,0.0806386320190401,0.05348836722140353
123.38100000000033,0.0436804231645976,0.0856065702690471,0.05989577567411138
126.72699999999986,0.046417896319106,0.0901434355207035,0.06595151408186929
130.0650000000005,0.0518928426281228,0.0942332980376503,0.0716278639809955
133.41700000000037,0.0553768993702245,0.0978910765607578,0.07694070261565275
136.76800000000003,0.0583632337205973,0.1010889256136845,0.08184537543193156
140.11099999999988,0.0630915964420209,0.1038152004178827,0.08631672701617654
155.46300000000065,0.0752857950393765,0.1103006441475521,0.10108908970362672
158.84100000000035,0.0767789622145629,0.1104022072643463,0.10301653559765019
162.20899999999983,0.0780232681938849,0.1100373978539256,0.1044532938893151
165.5659999999998,0.0787698517814781,0.1092187563576937,0.10540312079958174
168.91100000000006,0.0790187129773425,0.1079609683002384,0.10587247084258812
172.2550000000001,0.0782721293897493,0.1062738991294591,0.10586953140844375
175.59699999999975,0.0782721293897493,0.1041716479833407,0.10540082413171156
178.96500000000017,0.0795164353690713,0.1016468672503263,0.10446536670843552
182.29799999999972,0.0780232681938849,0.0987629414840182,0.10309174757988561
185.64100000000053,0.0765301010186985,0.095502661480915,0.10127809652332471
188.98599999999988,0.0730460442765969,0.0918905268045571,0.09903982515553363
192.33600000000024,0.0732949054724613,0.0879421467655231,0.09638877538722136
205.84500000000023,0.0615984292668345,0.0691052700858899,0.08190698388928043
209.2070000000004,0.0608518456792413,0.0638099237474639,0.07746248810334136
212.5610000000006,0.0561234829578177,0.058335498426785,0.07274042998393598
215.9110000000001,0.051395120236394,0.0527019724422271,0.06776120145171773
219.2539999999999,0.0469156187108348,0.0469408715316074,0.06255574966174704
222.598,0.04268497838114,0.0410646262021178,0.05713813891224531
225.9440000000004,0.03646344848453,0.0350972923034853,0.05153297305879941
229.29300000000052,0.0317350857631064,0.0290629117563426,0.045765213419018576
232.63500000000025,0.0257624170623608,0.0230054503021956,0.03987969285698964
235.98500000000053,0.0195408871657508,0.0169234007144868,0.03387757823522555
239.3330000000005,0.0140659408567339,0.0108602731958258,0.027804265399596947
242.6760000000004,0.0103330229187679,0.0048463533021633,0.02169310162559745
246.01900000000023,0.0031160482387003,-0.0011030953398211,0.015562545210849613
262.03000000000065,-0.022018932543604,-0.0279813264429058,-0.01322688718138212
265.4719999999997,-0.0277427400484853,-0.0332645422547858,-0.01911695800506117
268.8209999999999,-0.0334665475533665,-0.0381916863448292,-0.02469005143295722
272.1770000000006,-0.0384437714706545,-0.0429003211802926,-0.03009565863471061
275.5330000000004,-0.0429232729962137,-0.0473635061020946,-0.03530022495160333
278.8780000000006,-0.0436698565838069,-0.0515527479776814,-0.04026722979409287
282.223,-0.0503891088721457,-0.0554693609542763,-0.04499492826650555
285.5799999999999,-0.0531265820266541,-0.0591134450791592,-0.04948102403816092
288.9290000000001,-0.0551174715935693,-0.0624516781755302,-0.05368175009930268
292.27500000000055,-0.0605924179025861,-0.0654808228817847,-0.057589609747476816
295.6220000000003,-0.0625833074695013,-0.0681965079319169,-0.06119589320784588
298.9499999999998,-0.0643253358405522,-0.0705782607747378,-0.06446947839767186
311.89100000000053,-0.076021812046179,-0.0767403300527308,-0.07406589946872225
315.2480000000005,-0.0737820612833994,-0.0775240603009661,-0.07570891629265651
318.6000000000004,-0.0732843388916706,-0.077972638835587,-0.07699375169390937
321.9470000000001,-0.0732843388916706,-0.0780903882894259,-0.0779207501673333
325.2960000000003,-0.0732843388916706,-0.0778821594884522,-0.07849267260904443
328.6390000000001,-0.0725377553040774,-0.0773544723739163,-0.07871069309496449
331.9890000000005,-0.074777506066857,-0.0765118377308596,-0.07857894607306548
335.33100000000013,-0.0727866164999418,-0.0753660577575769,-0.07810310906994448
338.6770000000006,-0.0700491433454334,-0.0739226171856047,-0.07728848469583148
342.02000000000044,-0.0695514209537046,-0.0721945406683704,-0.07614441841176951
345.366,-0.0670628089950605,-0.070189920860059,-0.07467801844641944
348.71300000000065,-0.0663162254074674,-0.0679216517181699,-0.07290005888553282
352.03800000000047,-0.0623344462736369,-0.0654207473315584,-0.07083725785034878
365.47400000000016,-0.0538731656142473,-0.0530945089710293,-0.059767338839835565
368.8519999999999,-0.0501402476762813,-0.0495156330339252,-0.056373259659397136
372.201,-0.0479004969135017,-0.0458109816194484,-0.052800355052615065
375.5569999999998,-0.0449141625631289,-0.0419599777853757,-0.04903075126549281
378.9040000000005,-0.0441675789755357,-0.0379990311510292,-0.04510156918910959
382.2520000000004,-0.0381949102747901,-0.0339348938543085,-0.041021151450608535
385.59500000000025,-0.0362040207078749,-0.0297932938818096,-0.03681690625089457
388.9290000000001,-0.0334665475533665,-0.0255979509511245,-0.03251470939007775
392.27599999999984,-0.0279916012443497,-0.0213393970069184,-0.028106325859566045
395.6220000000003,-0.0250052668939768,-0.01705349437976,-0.023630241490499485
398.9490000000005,-0.0165439862345872,-0.0127815487521349,-0.019131536486822785
402.2970000000005,-0.017041708626316,-0.0084900926201959,-0.014576557576381745
415.6840000000002,-0.002110036874452,0.008246663802081,0.0035115479220796894
419.0479999999998,0.0038626318262935,0.0122622401518781,0.007926366077931894
422.3919999999998,0.0058535213932087,0.0161467279437391,0.012225150628909743
425.7460000000001,0.0098353005270391,0.0199207575438825,0.016428920499912663
429.08399999999983,0.0163056916195136,0.0235415309371524,0.020488271094816598
432.4400000000005,0.0180477199905644,0.0270326035976352,0.024427980802072497
435.7849999999999,0.0160568304236492,0.0303509830975815,0.028197984846006982
439.1280000000006,0.0135682184650051,0.0334950448535653,0.031794677339060246
442.4750000000004,0.026509000649954,0.0364596558418188,0.03521062689289209
445.8230000000003,0.0280021678251404,0.0392320228879637,0.038429593304909124
449.1819999999998,0.0337259753300216,0.0418105419810869,0.041448316448511484
452.53700000000026,0.0334771141341572,0.0441751831092279,0.044241921017376895
455.8829999999998,0.0382054768555808,0.0463167876012799,0.04679795513211163
471.66100000000006,0.0486576470818856,0.0533513376187623,0.05553353907062801
475.0169999999998,0.0461690351232416,0.054176513588833,0.05665315725979541
478.366,0.046417896319106,0.054763010647018,0.057506003612392616
481.70899999999983,0.0481599246901568,0.0551132753710123,0.05809339876745151
485.03700000000026,0.050150814257072,0.0552304139745128,0.05841693422513627
488.384,0.0469156187108348,0.0551179910038812,0.05848128513181707
491.72600000000057,0.0523905650198517,0.0547790672688942,0.05828731795237066
495.0640000000003,0.050150814257072,0.0542190334069886,0.05784007398199936
498.41300000000047,0.0518928426281228,0.0534401299752346,0.0571418908078784
501.7610000000004,0.0491553694736144,0.0524504635033354,0.056200343142118137
505.1019999999999,0.0469156187108348,0.0512596162109685,0.05502515597245702
508.4549999999999,0.0441781455563264,0.0498681933045986,0.0536172704950163
522.1670000000004,0.0416895335976824,0.0423229150635311,0.045683408597977024
525.5150000000003,0.0409429500100892,0.040080028218551,0.04327240984734257
528.8670000000002,0.0357168648969368,0.0376993553758713,0.040697292408989005
532.2150000000001,0.0342236977217504,0.0351983632702196,0.03797757580991233
535.5709999999999,0.035219142505208,0.0325800438381336,0.035117159083844114
538.9070000000002,0.0307396409796488,0.0298791910276788,0.032154824188167445
542.2550000000001,0.0287487514127336,0.0270828663996363,0.029077164252241872
545.598,0.0260112782582252,0.0242177717039236,0.02591431310085347
548.9459999999999,0.0260112782582252,0.021288265625565,0.022671895373956565
552.2930000000006,0.0150613856401916,0.0183124896330986,0.019370818536927306
555.6370000000006,0.0168034140112424,0.0153053001315647,0.016028444586067257
558.9859999999999,0.015310246836056,0.0122724491323566,0.012652053951432258
562.335,0.0115773288980899,0.0092313114249369,0.009261890297630743
574.9490000000005,-0.0011145920909944,-0.0020800318050399,-0.003372050401931336
578.3020000000006,-0.004598648833096,-0.0049928388857922,-0.006627674819218798
581.6490000000003,-0.0085804279669264,-0.0078387434813333,-0.009807674180344339
584.9980000000005,-0.0065895384000112,-0.0106136958855235,-0.012906592357065547
588.3460000000005,-0.0143042354718076,-0.0133046783623489,-0.015908973330280997
591.6750000000002,-0.0152996802552652,-0.0158880640159503,-0.01878759200341303
595.0200000000004,-0.0192814593890956,-0.0183817199914261,-0.021561492591260535
598.366,-0.0215212101518752,-0.0207647974004706,-0.024206600889538847
601.71,-0.0255029892857057,-0.0230269012194915,-0.026710568481009746
605.0380000000005,-0.0260007116774345,-0.0251518982791751,-0.029054826217154193
608.384,-0.0304802132029937,-0.0271543472323532,-0.031254695028822436
611.7269999999999,-0.0317245191823157,-0.0290143862140207,-0.03328760188885975
615.0650000000005,-0.0349597147285529,-0.0307256947771764,-0.03514604485401833
627.344,-0.0399369386458409,-0.0356917024165748,-0.04041957616735179
630.7040000000006,-0.0419278282127561,-0.0366712718923054,-0.041416451597473966
634.0460000000003,-0.0496425252845525,-0.0374797202278373,-0.04221296158590925
637.3919999999998,-0.0461584685424509,-0.0381223857130016,-0.0428144864050015
640.7440000000006,-0.0444164401714001,-0.038598585767005,-0.04322029742697408
644.0820000000003,-0.0434209953879425,-0.0389064572894342,-0.043429334231905356
647.4409999999998,-0.0446653013672645,-0.0390497774677331,-0.04344469678301712
650.7880000000005,-0.0461584685424509,-0.0390282143242698,-0.04326780920824706
654.1419999999998,-0.0464073297383153,-0.0388444242705325,-0.04290128537810613
657.4880000000003,-0.0456607461507221,-0.0385023418762807,-0.04235081905542295
660.835,-0.0441675789755357,-0.0380051990271318,-0.04162024252139115
664.1750000000002,-0.0444164401714001,-0.0373588279337815,-0.0407172300474707
667.5349999999999,-0.0429232729962137,-0.0365619608763404,-0.03963966566894709
682.2800000000007,-0.0379460490789257,-0.0314730237919404,-0.033092162182317114
685.6210000000001,-0.0379460490789257,-0.0299977819900775,-0.03124535543466912
688.9499999999998,-0.0349597147285529,-0.0284250542929091,-0.02929141303071175
692.2970000000005,-0.0329688251616377,-0.0267483713577961,-0.02722246531578481
695.6390000000001,-0.0307290743988581,-0.024986967368282,-0.025062507075409142
698.9850000000006,-0.0289870460278073,-0.0231446743903357,-0.022816463332185094
702.3339999999998,-0.0267472952650277,-0.021230557352126,-0.020495700882834183
705.6810000000005,-0.0255029892857057,-0.0192563724417653,-0.0181147942420168
709.0219999999999,-0.022018932543604,-0.0172337250091412,-0.01568804480699858
712.3690000000006,-0.0200280429766888,-0.0151644801592092,-0.013218070843076902
715.7120000000004,-0.0162951250387228,-0.0130639495026948,-0.01072356705228872
719.0370000000003,-0.0160462638428584,-0.0109503470733771,-0.008226464441457759
734.3559999999998,-0.003354342853774,-0.0011525091196702,0.003173131683192539
737.7040000000006,-0.0001191473075368,0.0009477014768875,0.005575490742217572
741.0430000000006,0.0008762974759207,0.0030089066202076,0.007917055953349723
744.3900000000003,0.0028671870428359,0.0050335268249833,0.010200116419232538
747.7399999999998,0.0058535213932087,0.0070105085101006,0.012411665739319554
751.0799999999999,0.0073466885683951,0.0089248549502164,0.014534546986352658
754.4380000000001,0.0095864393311747,0.0107852166280995,0.016577864176960052
757.7860000000001,0.0130704960732763,0.0125690397821287,0.018516379391706386
761.1280000000006,0.015310246836056,0.0142725684686211,0.02034580363569013
764.4780000000001,0.0155591080319204,0.0158968733237274,0.022066938813214844
767.8220000000001,0.0200386095574796,0.0174295357163609,0.02366631721350714
771.1720000000005,0.0210340543409372,0.0188709326962105,0.025144089910614925
785.7610000000004,0.0267578618458184,0.023945610253951,0.030017340885412577
789.143,0.0262601394540896,0.0248234334321902,0.030765565334483675
792.4899999999998,0.0284998902168692,0.025576332917864,0.03136034677458253
795.8370000000004,0.03024191858792,0.0262124862899112,0.03180936448873025
799.1750000000002,0.0304907797837844,0.026729660789048,0.032111834815461114
802.531,0.031486224567242,0.0271310686019232,0.03227009838746802
805.8770000000004,0.028997612608598,0.0274129396260702,0.032283431198044665
809.2219999999998,0.0324816693506996,0.0275771084171859,0.032154319894206945
812.5799999999999,0.0332282529382928,0.0276246093845948,0.031883817168593
815.9279999999999,0.0319839469589708,0.0275564114072883,0.03147653368322442
819.2700000000004,0.0294953350003268,0.0273751631241888,0.030936470030576833
822.616,0.0317350857631064,0.0270827692170396,0.03026617687948726
837.2240000000002,0.0280021678251404,0.0245834690078279,0.025944730154724316
840.5810000000001,0.0270067230416828,0.0237497756658637,0.024664088385071305
843.9279999999999,0.026509000649954,0.0228315619714427,0.02329422366486324
847.2750000000005,0.0260112782582252,0.0218315125038565,0.021838668042443284
850.6199999999999,0.0235226662995812,0.0207555945927806,0.020305849288159053
853.9480000000003,0.0182965811864288,0.0196147679420211,0.018710962120806727
857.2939999999999,0.0195408871657508,0.018402732604103,0.017045113182656443
860.6410000000005,0.0180477199905644,0.0171310299005484,0.015324348520835883
863.9859999999999,0.0185454423822932,0.0158069317038338,0.013558494766175986
867.335,0.0145636632484627,0.0144342665053854,0.011752718402748216
870.6770000000006,0.0130704960732763,0.01302394494664,0.009921413503788393
874.0340000000006,0.0133193572691407,0.0115729994430925,0.00806091405775426
888.8760000000002,-0.0031054816579096,0.0049141110174664,-0.00019979638410283363
892.25,-0.0011145920909944,0.0033829731872129,-0.002037333167939215
895.6260000000002,-0.0016123144827232,0.0018583899324109,-0.0038437086072598925
898.9760000000006,-0.0031054816579096,0.0003591677924078,-0.005596691573384888
902.33,-0.0075849831834688,-0.0011221819696249,-0.007305077393432223
905.6590000000006,-0.009575872750384,-0.0025672212451213,-0.008947644781391501
909.0060000000004,-0.0128110682966212,-0.0039890447058055,-0.010539183568164376
912.353,-0.0143042354718076,-0.0053743021010954,-0.012064389864384129
915.6980000000004,-0.0130599294924856,-0.0067169694857121,-0.013516516284746921
919.0430000000006,-0.017041708626316,-0.008012907435958,-0.014890994764190145
922.3900000000004,-0.0192814593890956,-0.009258128857431,-0.01618348273544763
925.7420000000002,-0.0222677937394684,-0.0104491339033354,-0.017390197628128816
939.5500000000002,-0.0250052668939768,-0.0146792386459276,-0.021352147661008736
942.9139999999998,-0.0269961564608921,-0.0155274344704895,-0.02205546429138666
946.2560000000004,-0.0297336296154005,-0.0162937476593503,-0.022648134223065896
949.6000000000004,-0.0292359072236717,-0.0169822568268885,-0.023134068431369545
952.947,-0.0307290743988581,-0.0175912382156384,-0.02351236505814544
956.2960000000004,-0.0307290743988581,-0.0181189302097473,-0.02378234751387531
959.639,-0.0317245191823157,-0.0185631794896917,-0.023943726142567224
962.9890000000004,-0.0312267967905869,-0.0189249928246151,-0.02399771741431506
966.331,-0.0284893236360785,-0.0192024603138536,-0.023945228874791266
969.6770000000006,-0.0329688251616377,-0.0193967516881188,-0.02378782041036954
973.0200000000004,-0.0349597147285529,-0.0195077920465905,-0.023527771669795347
976.362,-0.0304802132029937,-0.0195365041361104,-0.023167534280722185
991.1280000000006,-0.0292359072236717,-0.0187119450566919,-0.020456826964541788
994.4840000000004,-0.0279916012443497,-0.0183190780778522,-0.019608582330442242
997.8370000000004,-0.0289870460278073,-0.0178557623471497,-0.018684827985872926
1001.178,-0.0260007116774345,-0.0173266248755653,-0.0176935644463962
1004.5320000000002,-0.0262495728732989,-0.0167308366162116,-0.016632623141624732
1007.88,-0.0230143773270616,-0.016074950820437,-0.015513306820883628
1011.2219999999998,-0.0217700713477396,-0.0153628702300183,-0.014341615507410527
1014.5820000000004,-0.0212723489560108,-0.0145929633086407,-0.013114732800189533
1017.928,-0.0185348758015024,-0.0137764138198762,-0.01185026701875603
1021.2750000000004,-0.0175394310180448,-0.012913946103407,-0.010548915863934352
1024.62,-0.014553096667672,-0.0120105710496764,-0.009218050916686616
1027.9490000000003,-0.014553096667672,-0.0110746935389666,-0.007869674501953675
1038.571,-0.009575872750384,-0.007893812398775,-0.003479608522917927
1041.9310000000005,-0.0075849831834688,-0.0068423422723782,-0.002085668809199288
1045.2759999999998,-0.0073361219876044,-0.0057818883354178,-0.0007060575165167482
1048.6220000000003,-0.0001191473075368,-0.0047120612104727,0.0006598846808886302
1051.9740000000002,-0.002110036874452,-0.0036358132670238,0.0020082891915191594
1055.326,0.0026183258469715,-0.0025595997739025,0.0033309755033663914
1058.6639999999998,0.0008762974759207,-0.0014923607528979,0.004617090670367369
1062.0100000000002,0.0036137706304291,-0.000431418287849,0.005869906042488651
1065.3559999999998,0.0056046601973443,0.0006163867409781,0.007081230065364358
1068.7020000000002,0.0043603542180223,0.0016468930278174,0.008246239021673103
1072.04,0.0083421333518527,0.0026536852663068,0.009357773831852363
1075.389,0.0100841617229035,0.003638580870043,0.010417815927992792
1078.727,0.0108307453104967,0.0045913995535437,0.01141543698907999
1094.794,0.0175499975988356,0.0086683340364415,0.015288030208940834
1098.1550000000009,0.0168034140112424,0.0093947884353503,0.015885621452902465
1101.518,0.0192920259698864,0.0100720470822418,0.01640535181553333
1104.8649999999998,0.0200386095574796,0.0106946775150123,0.016843603780480592
1108.215,0.0205363319492084,0.0112646449873792,0.017202370844837542
1111.5680000000002,0.0200386095574796,0.0117801846217346,0.017480849069410633
1114.906,0.0212829155368016,0.0122374623658676,0.017677751306257507
1118.2510000000002,0.020287470753344,0.0126385830884422,0.01779479690118732
1121.5960000000005,0.0225272215161236,0.0129816701387522,0.017831973924600782
1124.928,0.0217806379285304,0.0132651261167995,0.01779042775866067
1128.2740000000003,0.0217806379285304,0.0134908677968709,0.017670951602764478
1131.6190000000006,0.0212829155368016,0.0136574342915678,0.017475122763609633
1146.5240000000003,0.0205363319492084,0.0136903653954187,0.01572835510732317
1149.8820000000003,0.0197897483616152,0.0135425129616575,0.015153122853921161
1153.2210000000005,0.0175499975988356,0.0133414689260146,0.014521552663370662
1156.58,0.0182965811864288,0.0130864681018981,0.013829798152619349
1159.928,0.0163056916195136,0.0127814508133276,0.013087768154636033
1163.2700000000004,0.0158079692277848,0.0124283251876833,0.012298674855815619
1166.6149999999998,0.0143148020525983,0.012028354881786,0.011464540051186217
1169.9589999999998,0.0128216348774119,0.0115842872803604,0.010590545920928729
1173.3060000000005,0.0115773288980899,0.0110980172177464,0.009679966886198016
1176.6570000000002,0.0130704960732763,0.0105718799841146,0.008736890599864764
1180.0300000000009,0.0098353005270391,0.0100053661017325,0.007760500922435324
1183.38,0.0093375781353103,0.0094089206065992,0.00676848359724439
1199.4009999999998,0.0008762974759207,0.0061855684097147,0.0018632706891129668
1202.755,-0.0028566204620452,0.0054537450906647,0.0008330611921678122
1206.1000000000004,-0.002110036874452,0.0047115240894488,-0.00018524761324877618
1209.4540000000006,-0.0038520652455028,0.0039581807542629,-0.0011927365380376424
1212.8020000000006,-0.003354342853774,0.0032003269434656,-0.0021806058805842864
1216.1540000000005,-0.0090781503586552,0.0024389428979416,-0.00314767194152966
1219.5020000000004,-0.0085804279669264,0.0016790439198503,-0.004087632544922922
1222.8379999999995,-0.0100735951421128,0.000925569896504,-0.00499462497548078
1226.179,-0.0105713175338416,0.0001777364750212,-0.005869741980712506
1229.5329999999994,-0.009575872750384,-0.0005631748942157,-0.006711354365124753
1232.8809999999994,-0.0140553742759432,-0.0012900007858642,-0.007511327441256144
1236.223,-0.0150508190594008,-0.0019999784172502,-0.008266853415530219
1250.598,-0.0190325981932312,-0.0048139177279817,-0.010964583212492794
1253.9760000000006,-0.020774626564282,-0.0054051629715487,-0.011456449480145844
1257.3289999999995,-0.0227655161311972,-0.0059611368174784,-0.011887651232841964
1260.6530000000002,-0.0217700713477396,-0.0064800620701358,-0.012257861211056275
1264.0010000000002,-0.023263238522926,-0.0069685828035541,-0.012572191707196487
1267.348,-0.0235120997187904,-0.0074211574070281,-0.012827039033229366
1270.683000000001,-0.0230143773270616,-0.0078351409486171,-0.013021529277099585
1274.0280000000002,-0.0247564056981124,-0.0082121012267125,-0.01315688317973157
1277.3819999999996,-0.0240098221105192,-0.008550571636974,-0.013232700323315494
1280.7270000000008,-0.0240098221105192,-0.0088478878858983,-0.013248984736453
1284.08,-0.0237609609146548,-0.0091049083385912,-0.013206515608327887
1287.4390000000003,-0.0235120997187904,-0.0093207298653576,-0.013105875269418503
1302.0210000000006,-0.0210234877601464,-0.0097702372042804,-0.0120284160691573
1305.3760000000002,-0.0205257653684176,-0.0097624472957637,-0.011643221683179678
1308.7270000000008,-0.0210234877601464,-0.0097141383695908,-0.011211771317896937
1312.0650000000005,-0.015797402646994,-0.0096265144395122,-0.010738052344116658
1315.4169999999997,-0.0197791817808244,-0.009499772323436,-0.010220860729397345
1318.768,-0.020774626564282,-0.0093353266017534,-0.009665071540047032
1322.1139999999996,-0.0167928474304516,-0.0091346874520617,-0.009074385718690976
1325.460999999999,-0.0177882922139092,-0.0088989062945983,-0.008450860416405899
1328.813,-0.0150508190594008,-0.0086290832802752,-0.007796828912646259
1332.1720000000005,-0.0123133459048924,-0.0083264801598307,-0.007115016377637328
1335.5280000000002,-0.0110690399255704,-0.0079936566788072,-0.006410757855745588
1338.8739999999998,-0.0113179011214348,-0.007633293330772,-0.0056890500560218245
1350.3320000000003,-0.005842954812418,-0.0062101032607987,-0.00311692075717621
1353.6800000000003,-0.0075849831834688,-0.0057472327833803,-0.00234977074495861
1357.0220000000008,-0.002110036874452,-0.0052678862358059,-0.0015831880950414332
1360.366,-0.002110036874452,-0.0047731774824717,-0.0008187268083315831
1363.710999999999,0.0003785750841919,-0.0042654965497386,-5.995447815328075e-05
1367.035,0.0016228810635139,-0.0037505557114376,0.0006849594262659442
1370.3819999999996,0.0016228810635139,-0.0032238162162116,0.0014226915708883644
1373.7260000000006,0.0031160482387003,-0.0026915894461066,0.0021443124055984903
1377.0650000000005,0.0033649094345647,-0.0021564982316713,0.002846467456530613
1380.414000000001,0.0053557990014799,-0.0016184056575173,0.0035293982244890927
1383.7669999999998,0.0073466885683951,-0.0010805253198926,0.004188994114360636
1387.1100000000006,0.0085909945477171,-0.0005473160567484,0.00481996253574453
1390.4770000000008,0.0075955497642595,-1.5569536930923194e-05,0.0054260728318739765
